Start_Date,End_Date,Campaign_Name,Campaign_ID,Campaign_Start_Date,Campaign_End_Date,Status,Product_ID,Product_Title,Listing_Format,Current_Price,Available_Stock,Listing_Start,Listing_End,Ad_Impressions_eBay,Total_Ad_Clicks,Units_Sold_with_Ads_Total,Units_Sold_Organic,Total_Units_Sold,Ad_Conversion_Rate,Ad_Attribution_Rate,Total_Revenue_with_Ads,Ad_Spend_excl_VAT,ROAS,Avg_Cost_Per_Sale,Ad_Clicks_eBay,Ad_Clicks_External,Units_Sold_Ads_eBay,Units_Sold_Ads_External,Ad_Revenue_eBay,Ad_Revenue_External,Ad_Spend_eBay_excl_VAT,Ad_Spend_External_excl_VAT,Ad_Conversion_Rate_eBay,Ad_Conversion_Rate_External,Organic_Clicks,Organic_Impressions,CTR,CPC,Revenue_Per_Click,Ad_Efficiency,Has_Revenue,Has_Sales,Organic_Ratio
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,284942946923,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,55.0,0.0,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285360622039,,,0.0,0.0,,,35701.0,36.0,1.0,0.0,1.0,2.78,100.0,25.0,1.25,20.0,1.25,33.0,3.0,1.0,0.0,25.0,0.0,1.25,0.0,3.03,0.0,56.0,17309.0,0.10083751155429821,0.034722222222222224,0.6944444444444444,20.0,1,1,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286288601073,,,0.0,0.0,,,256.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.390625,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285919666843,,,0.0,0.0,,,7097.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2079.0,0.33817105819360294,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284922335801,,,0.0,0.0,,,31388.0,49.0,3.0,1.0,4.0,6.12,75.0,59.97,6.3,9.52,2.1,47.0,2.0,3.0,0.0,59.97,0.0,6.3,0.0,6.38,0.0,27.0,6453.0,0.15611061552185548,0.12857142857142856,1.223877551020408,9.519047619047619,1,1,25.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,286088476233,,,0.0,0.0,,,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,100.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285392559746,,,0.0,0.0,,,140306.0,447.0,2.0,0.0,2.0,0.45,100.0,34.0,5.54,6.14,2.77,434.0,13.0,2.0,0.0,34.0,0.0,5.54,0.0,0.46,0.0,108.0,66618.0,0.318589368950722,0.012393736017897092,0.07606263982102908,6.137184115523466,1,1,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285951041567,,,0.0,0.0,,,58429.0,287.0,2.0,4.0,6.0,0.7,33.33,719.98,64.8,11.11,32.4,283.0,4.0,2.0,0.0,719.98,0.0,64.8,0.0,0.71,0.0,123.0,12470.0,0.4911944411165688,0.22578397212543552,2.5086411149825785,11.110802469135804,1,1,66.66666666666666
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285768694429,,,0.0,0.0,,,285376.0,599.0,135.0,28.0,163.0,22.54,82.82,0.0,139.1,9.09,1.03,593.0,6.0,134.0,1.0,0.0,9.99,138.0,1.1,22.6,16.67,400.0,77200.0,0.20989851984749947,0.232220367278798,0.0,0.0,0,1,17.177914110429448
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285392576731,,,0.0,0.0,,,920.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,827.0,0.32608695652173914,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285392525726,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285001466615,,,0.0,0.0,,,15943.0,13.0,1.0,2.0,3.0,7.69,33.33,10.45,0.73,14.32,0.73,13.0,0.0,1.0,0.0,10.45,0.0,0.73,0.0,7.69,0.0,12.0,7170.0,0.08154048798845888,0.05615384615384615,0.8038461538461538,14.315068493150685,1,1,66.66666666666666
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285425450110,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,286012325225,,,0.0,0.0,,,19556.0,57.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,7349.0,0.29147064839435466,0.0,0.0,0.0,0,1,100.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285409286669,,,0.0,0.0,,,4207.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,676.0,0.5467078678393155,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286264007460,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284577497914,,,0.0,0.0,,,10117.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3197.0,0.0691904714836414,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286276111590,,,0.0,0.0,,,2463.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,466.0,0.16240357287860333,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285266175640,,,0.0,0.0,,,160502.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,14613.0,0.08909546298488492,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,286088624097,,,0.0,0.0,,,47141.0,222.0,15.0,0.0,15.0,6.76,100.0,385.25,45.53,8.46,3.04,221.0,1.0,15.0,0.0,385.25,0.0,45.53,0.0,6.79,0.0,165.0,28708.0,0.4709276426041025,0.2050900900900901,1.7353603603603605,8.461453986382605,1,1,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285671401932,,,0.0,0.0,,,70523.0,363.0,28.0,2.0,30.0,7.71,93.33,537.22,63.57,8.45,2.27,244.0,119.0,22.0,6.0,426.28,110.94,50.25,13.32,9.02,5.04,180.0,20259.0,0.5147256923273258,0.17512396694214877,1.4799449035812673,8.450841591945887,1,1,6.666666666666667
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284800767572,,,0.0,0.0,,,5323.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,2481.0,0.20665038512117226,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286288598246,,,0.0,0.0,,,602.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,266.0,0.4983388704318937,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285895738483,,,0.0,0.0,,,24563.0,134.0,17.0,6.0,23.0,12.69,73.91,349.2,24.4,14.31,1.44,96.0,38.0,11.0,6.0,229.8,119.4,16.06,8.34,11.46,15.79,91.0,11215.0,0.5455359687334609,0.18208955223880596,2.6059701492537313,14.311475409836065,1,1,26.08695652173913
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286228648770,,,0.0,0.0,,,11610.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1315.0,0.025839793281653745,0.0,0.0,0.0,0,1,100.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285897394909,,,0.0,0.0,,,18353.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5505.0,0.22339671988230808,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,284947790125,,,0.0,0.0,,,18664.0,46.0,6.0,4.0,10.0,13.04,60.0,50.26,3.5,14.36,0.58,41.0,5.0,6.0,0.0,50.26,0.0,3.5,0.0,14.63,0.0,20.0,6962.0,0.24646378054007717,0.07608695652173914,1.092608695652174,14.36,1,1,40.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284579838732,,,0.0,0.0,,,15063.0,27.0,2.0,1.0,3.0,7.41,66.67,13.98,1.26,11.1,0.63,24.0,3.0,2.0,0.0,13.98,0.0,1.26,0.0,8.33,0.0,7.0,5386.0,0.17924716191993628,0.04666666666666667,0.5177777777777778,11.095238095238095,1,1,33.33333333333333
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285192901905,,,0.0,0.0,,,1106682.0,1079.0,5.0,2.0,7.0,0.46,71.43,304.36,24.35,12.5,4.87,957.0,122.0,5.0,0.0,304.36,0.0,24.35,0.0,0.52,0.0,388.0,169935.0,0.09749864911510263,0.02256719184430028,0.2820759962928638,12.499383983572896,1,1,28.57142857142857
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284943407963,,,0.0,0.0,,,5753.0,4.0,1.0,0.0,1.0,25.0,100.0,71.99,8.64,8.33,8.64,4.0,0.0,1.0,0.0,71.99,0.0,8.64,0.0,25.0,0.0,7.0,1806.0,0.06952894142186686,2.16,17.9975,8.332175925925926,1,1,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285671397095,,,0.0,0.0,,,8139.0,24.0,1.0,1.0,2.0,4.17,50.0,14.89,1.49,9.99,1.49,24.0,0.0,1.0,0.0,14.89,0.0,1.49,0.0,4.17,0.0,31.0,2635.0,0.2948765204570586,0.06208333333333333,0.6204166666666667,9.993288590604028,1,1,50.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286269709052,,,0.0,0.0,,,4663.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,673.0,0.23589963542783618,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285939472289,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,0.0,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285766207812,,,0.0,0.0,,,26997.0,60.0,7.0,5.0,12.0,11.67,58.33,138.95,11.1,12.52,1.59,58.0,2.0,7.0,0.0,138.95,0.0,11.1,0.0,12.07,0.0,106.0,10969.0,0.22224691632403598,0.185,2.315833333333333,12.518018018018017,1,1,41.66666666666667
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284495238428,,,0.0,0.0,,,4811.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1898.0,0.2909997921430056,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285927338927,,,0.0,0.0,,,144812.0,363.0,4.0,1.0,5.0,1.1,80.0,400.9,36.88,10.87,9.22,356.0,7.0,4.0,0.0,400.9,0.0,36.88,0.0,1.12,0.0,177.0,28658.0,0.25066983399165815,0.1015977961432507,1.1044077134986225,10.870390455531451,1,1,20.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285685430604,,,0.0,0.0,,,52099.0,479.0,110.0,18.0,128.0,22.96,85.94,0.0,260.66,12.5,2.37,347.0,132.0,82.0,28.0,0.0,826.36,194.57,66.09,23.63,21.21,174.0,58732.0,0.919403443444212,0.5441753653444676,0.0,0.0,0,1,14.0625
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285405038387,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,284794259185,,,0.0,0.0,,,103820.0,293.0,23.0,3.0,26.0,7.85,88.46,251.67,17.63,14.28,0.77,291.0,2.0,23.0,0.0,251.67,0.0,17.63,0.0,7.9,0.0,190.0,85984.0,0.2822192255827393,0.06017064846416382,0.8589419795221842,14.275099262620532,1,1,11.538461538461538
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285369564426,,,0.0,0.0,,,49964.0,153.0,5.0,3.0,8.0,3.27,62.5,781.36,70.34,11.11,14.07,149.0,4.0,5.0,0.0,781.36,0.0,70.34,0.0,3.36,0.0,116.0,10344.0,0.30622047874469616,0.45973856209150327,5.1069281045751636,11.108330963889678,1,1,37.5
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285032407750,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285741276004,,,0.0,0.0,,,593022.0,10269.0,2.0,0.0,2.0,0.02,100.0,0.0,264.32,8.33,132.16,4645.0,5624.0,1.0,1.0,766.46,0.0,91.98,172.34,0.02,0.02,6446.0,270682.0,1.7316389611177998,0.025739604635310154,0.0,0.0,0,1,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285280049703,,,0.0,0.0,,,10284.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6252.0,0.3208868144690782,0.0,0.0,0.0,0,1,100.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285677554375,,,0.0,0.0,,,58906.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,5657.0,0.34461684718025326,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286276114096,,,0.0,0.0,,,6718.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6571.0,0.17862459065197975,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286300850118,,,0.0,0.0,,,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285927353860,,,0.0,0.0,,,10127.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,4237.0,0.5924755603831342,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286456165335,,,0.0,0.0,,,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,72.0,0.0,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285122536848,,,0.0,0.0,,,6269.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1291.0,0.319030148349019,0.0,0.0,0.0,0,1,100.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285685353911,,,0.0,0.0,,,3824.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2020.0,0.18305439330543932,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284919700475,,,0.0,0.0,,,1263.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1624.0,0.1583531274742676,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285444382454,,,0.0,0.0,,,28391.0,40.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,14573.0,0.14088971857278715,0.0,0.0,0.0,0,1,100.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285919649821,,,0.0,0.0,,,5553.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1302.0,0.48622366288492713,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,286088500539,,,0.0,0.0,,,97560.0,358.0,15.0,4.0,19.0,4.19,78.95,398.9,35.94,11.1,2.4,354.0,4.0,15.0,0.0,398.9,0.0,35.94,0.0,4.24,0.0,279.0,62161.0,0.3669536695366954,0.10039106145251396,1.1142458100558659,11.099053978853645,1,1,21.052631578947366
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285846355141,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,45.0,0.0,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,284918617441,,,0.0,0.0,,,7326.0,26.0,3.0,2.0,5.0,11.54,60.0,51.59,3.61,14.29,1.2,26.0,0.0,3.0,0.0,51.59,0.0,3.61,0.0,11.54,0.0,24.0,5503.0,0.3549003549003549,0.13884615384615384,1.9842307692307695,14.290858725761774,1,1,40.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285156463888,,,0.0,0.0,,,108819.0,264.0,41.0,21.0,62.0,15.53,66.13,260.35,13.95,18.66,0.34,263.0,1.0,41.0,0.0,260.35,0.0,13.95,0.0,15.59,0.0,262.0,127975.0,0.2426046921952968,0.05284090909090909,0.9861742424242426,18.66308243727599,1,1,33.87096774193548
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,285549706215,,,0.0,0.0,,,69866.0,222.0,7.0,1.0,8.0,3.15,87.5,590.75,70.89,8.33,10.13,219.0,3.0,7.0,0.0,590.75,0.0,70.89,0.0,3.2,0.0,67.0,17334.0,0.3177511235794235,0.31932432432432434,2.661036036036036,8.333333333333334,1,1,12.5
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284495254085,,,0.0,0.0,,,12632.0,45.0,4.0,5.0,9.0,8.89,44.44,12.7,1.29,9.84,0.32,42.0,3.0,4.0,0.0,12.7,0.0,1.29,0.0,9.52,0.0,54.0,11356.0,0.35623812539582017,0.028666666666666667,0.2822222222222222,9.844961240310077,1,1,55.55555555555556
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285689848322,,,0.0,0.0,,,57088.0,153.0,15.0,1.0,16.0,9.8,93.75,337.5,27.0,12.5,1.8,107.0,46.0,7.0,8.0,157.5,180.0,12.6,14.4,6.54,17.39,76.0,36120.0,0.2680072869955157,0.17647058823529413,2.2058823529411766,12.5,1,1,6.25
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284897470386,,,0.0,0.0,,,2752.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1640.0,0.39970930232558144,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,286228874877,,,0.0,0.0,,,5923.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1837.0,0.13506668917778153,0.0,0.0,0.0,0,0,0.0
19. Aug 2024,17. Sep 2025,Standard-Kampagne,12546691015,20. Okt 2021,,Beendet/Entfernt,284365523520,,,0.0,0.0,,,109828.0,100.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,7595.0,0.09105146228648432,0.0,0.0,0.0,0,1,100.0
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285674152468,,,0.0,0.0,,,73815.0,580.0,31.0,7.0,38.0,5.34,81.58,680.9,65.45,10.4,2.11,273.0,307.0,20.0,11.0,438.9,242.0,43.89,21.56,7.33,3.58,216.0,44443.0,0.7857481541692067,0.1128448275862069,1.1739655172413792,10.403361344537814,1,1,18.421052631578945
19. Aug 2024,17. Sep 2025,Dynamische Kampagne 19.03.2023 16:44:34,13622038015,19. Mär 2023,,Beendet/Entfernt,285895733796,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0,0,0.0
